0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-2.8022176413079096,-0.7005781889043139,0.03964245832561063,-0.30202826863966714,0.22775942564003834,0.7308485472068748,-0.9543135089707256,1.127177493410746,0.4160739230197886,0.10499538756791346,-0.5416205684539573,0.1894406787726234,-0.8200947528492339,-0.49024338117008415,0.6895474464011075
-2.409918902288513,1.1343614124714927,0.5104341715875876,1.8714943253503862,0.06239818539094469,-0.962341495642141,-2.7789375723941174,-1.078122760951611,-1.1996005999811707,0.8455267983038407,-0.26708558993934706,0.14949282797676788,-0.8394429250088823,-0.10912580976170975,-0.4340381611791186
2.003856261966884,2.933358742421998,0.3524530914907119,-2.5376570964031906,-1.1485875889971766,0.7388263400652804,-1.251555242550542,0.49895551710394204,-0.11178470510577074,-0.5597378194544034,0.033277310365021386,-0.17450055849693905,0.07268639567572079,-0.11544095439565058,-0.21144582991193528
4.098244671216709,-1.224773987338915,0.939408755871487,-1.736161828438959,1.6243946720847302,-0.6613071242375518,-0.1160981982209956,-0.47721765011834194,1.0507338229061316,-0.4027400820367709,-0.06350901077747692,0.7292305587019708,-0.11630241918478813,-0.3048531584164546,-0.13110961402883425
3.7495053111700245,-2.6210252708923996,-0.3449790940676922,-1.0078933136734192,-0.015459002218490565,0.6632174527504148,0.07391070482302949,-0.21249096061150316,0.4341255080079676,-0.4352702284480776,-0.8877284464064819,-0.7381980293300868,-0.5287388928182468,0.15867383168717417,0.15040529516105844
2.003856261966884,2.933358742421998,0.3524530914907119,-2.5376570964031906,-1.1485875889971766,0.7388263400652804,-1.251555242550542,0.49895551710394204,-0.11178470510577074,-0.5597378194544034,0.033277310365021386,-0.17450055849693905,0.07268639567572079,-0.11544095439565058,-0.21144582991193528
-2.9201157263190938,-0.5995838876307682,-0.1702650521070951,-0.6506562152375779,-0.3053502002149897,0.8467167922059776,1.2298211190302482,0.5717555225461155,-0.13141806980911264,0.7755998774113765,-0.7599394420284937,0.5696092074634145,-0.9817849223748787,-0.3699432184995664,0.678265077400054
-3.4010373455020972,-0.35647155025888627,0.20721062346629546,-0.22776283064864256,-0.31300922802393744,-1.174711409895808,-0.01247737633468289,0.17319624111328835,-0.2598781988289041,1.184922897705078,0.10625295817323914,0.6813050196690998,0.8285252160896658,-0.4598451241487597,0.08281068962847475
0.6669252473225746,-1.0341499306867294,-1.5598562592422378,0.30602467425948593,-0.7229680260311905,-0.9872890893069306,0.5819407419508701,-1.41201872913836,0.16710434357804355,-0.105997359517021,0.563446299686384,0.2410629278269264,-0.6676393088756816,-0.17731443097575955,-0.1252968199331629
-2.286783835209991,-0.5768998934904305,0.4839096145421049,1.415469507599351,1.3104569726146411,0.6278719109389229,0.18694437852637205,0.846937276999346,-0.5481089774112301,0.22323798684073615,-0.8074025946292404,-0.7264367327169353,-0.8222508106179872,0.7727838314751797,-1.2036400516305479
3.8915301138703544,-1.5681121666418563,1.4966300279471159,1.4618282029738892,0.25576482014632884,0.5526627682773184,-0.22368426695556362,-1.0804217152526876,-0.46921615256864796,0.23796330972619512,-0.7642954080756635,0.5180789428102208,0.751859590987229,-0.31880451692502787,-0.10043311332236605
4.264145878689722,-0.25700657904316154,0.09281122060894482,0.6728104022720295,-0.9505790037707025,1.7572472388785485,2.530287802900376,1.10620117544701,-0.6077057111281307,1.8524923678123417,0.49549362028398375,-0.7037279349627881,0.7972645242936655,-0.04915462462050458,0.06208644291972432
1.3730372627561596,-0.9285067585151425,2.1369137385171575,-1.2314116565816287,0.3387032783368667,-0.9291967894366905,1.1885896736323944,0.6218951440758357,-0.014480710718934222,1.0106342918881868,-0.6658100747300321,0.3277715244938664,0.6556510955409911,0.33416891667017157,0.7827232342322752
3.9721346501101347,-1.218924786579878,1.0303500783750215,-1.6756031399132842,1.5337389433269608,-0.8552540588075871,-0.18728216634180925,-0.281743083785163,0.8709961923673346,-0.6279561375733264,0.022390830124785245,0.689477342811199,-0.18804846506239625,-0.34154584720346487,-0.06453593475629642
-3.4439283551598776,0.4716943702923155,-0.8436843809031627,-0.45297231135346355,-0.026025539293290528,-1.6185148993462068,-0.36269535242926826,-0.4674392972154746,-0.4794380068176819,0.9459017238458515,0.5713033929302379,0.37060573307199224,0.3118471868704781,-0.4610542287530842,-0.8590304033303868
1.4585913728077584,-0.985845286213556,-1.5872412382582066,-1.6978603490851365,0.8365932891763077,2.2913900877430895,0.1775596303422273,-1.2124711904725884,-1.7100915071287301,0.946792228021324,0.5622288901122168,-0.261110909223265,-0.5010787975437829,-0.41444253562730715,0.28274246909240375
-2.409918902288513,1.1343614124714927,0.5104341715875876,1.8714943253503862,0.06239818539094469,-0.962341495642141,-2.7789375723941174,-1.078122760951611,-1.1996005999811707,0.8455267983038407,-0.26708558993934706,0.14949282797676788,-0.8394429250088823,-0.10912580976170975,-0.4340381611791186
3.9721346501101347,-1.218924786579878,1.0303500783750215,-1.6756031399132842,1.5337389433269608,-0.8552540588075871,-0.18728216634180925,-0.281743083785163,0.8709961923673346,-0.6279561375733264,0.022390830124785245,0.689477342811199,-0.18804846506239625,-0.34154584720346487,-0.06453593475629642
4.776161008389857,1.5321542435488633,1.1185974509966776,0.7403710855761393,0.1867718441553329,-0.012900650135935375,-0.07723539502927129,-1.1443409086451846,0.20220863715436538,-1.3042458576418556,0.5818344712428495,-0.4800353404723354,1.0306454173645152,-0.1922800136405297,0.044794783744032236
0.18965595590633968,-1.4542231854811738,0.44735606232556663,0.47814997827199635,0.5833953005113752,-0.8084622361160836,-0.30043547207740434,2.5800063891853586,1.272240760008886,-1.5240689029528867,1.3640371051558928,0.0019178524641191167,-1.0041731568854242,-0.4208662010905026,-0.3669905847905723
