dataset,hidden_layers,learning_rate,activation,optimizer,epochs,avg_f1_score
2_nrml.csv,"[23, 23, 23]",0.001,relu,adam,50,0.8053711796581424
2_nrml.csv,"[23, 23, 23]",0.001,relu,sgd,10,0.18817765397157765
2_nrml.csv,"[23, 23, 23]",0.001,relu,sgd,25,0.23080181752865286
2_nrml.csv,"[23, 23, 23]",0.001,relu,sgd,50,0.20625562870643116
2_nrml.csv,"[23, 23, 23]",0.001,relu,rmsprop,10,0.8451437013220804
2_nrml.csv,"[23, 23, 23]",0.001,relu,rmsprop,25,0.9625179234968527
2_nrml.csv,"[23, 23, 23]",0.001,relu,rmsprop,50,0.9932940138334875
2_nrml.csv,"[23, 23, 23]",0.001,tanh,adam,10,0.5110924364304203
2_nrml.csv,"[23, 23, 23]",0.001,tanh,adam,25,0.7223731529403414
2_nrml.csv,"[23, 23, 23]",0.001,tanh,adam,50,0.8554161924307604
2_nrml.csv,"[23, 23, 23]",0.001,tanh,sgd,10,0.24071647546956876
2_nrml.csv,"[23, 23, 23]",0.001,tanh,sgd,25,0.26217176994646957
2_nrml.csv,"[23, 23, 23]",0.001,tanh,sgd,50,0.3259291226188491
2_nrml.csv,"[23, 23, 23]",0.001,tanh,rmsprop,10,0.8635744821710987
2_nrml.csv,"[23, 23, 23]",0.001,tanh,rmsprop,25,0.9615850474587972
2_nrml.csv,"[23, 23, 23]",0.001,tanh,rmsprop,50,0.9879485685907765
2_nrml.csv,"[23, 23, 23]",0.01,relu,adam,10,0.8018458753729597
2_nrml.csv,"[23, 23, 23]",0.01,relu,adam,25,0.9980039455157019
2_nrml.csv,"[23, 23, 23]",0.01,relu,adam,50,1.0
2_nrml.csv,"[23, 23, 23]",0.01,relu,sgd,10,0.19150153276729945
2_nrml.csv,"[23, 23, 23]",0.01,relu,sgd,25,0.21456058679373796
2_nrml.csv,"[23, 23, 23]",0.01,relu,sgd,50,0.33370477432567647
2_nrml.csv,"[23, 23, 23]",0.01,relu,rmsprop,10,0.975152650061346
2_nrml.csv,"[23, 23, 23]",0.01,relu,rmsprop,25,0.9958390737155038
2_nrml.csv,"[23, 23, 23]",0.01,relu,rmsprop,50,1.0
2_nrml.csv,"[23, 23, 23]",0.01,tanh,adam,10,0.8896986695621024
2_nrml.csv,"[23, 23, 23]",0.01,tanh,adam,25,0.9818945341507529
2_nrml.csv,"[23, 23, 23]",0.01,tanh,adam,50,0.9961701384398752
2_nrml.csv,"[23, 23, 23]",0.01,tanh,sgd,10,0.26662659162008506
2_nrml.csv,"[23, 23, 23]",0.01,tanh,sgd,25,0.46335608840762965
2_nrml.csv,"[23, 23, 23]",0.01,tanh,sgd,50,0.3635103651432135
2_nrml.csv,"[23, 23, 23]",0.01,tanh,rmsprop,10,0.9766860092210949
2_nrml.csv,"[23, 23, 23]",0.01,tanh,rmsprop,25,0.9970446410751153
2_nrml.csv,"[23, 23, 23]",0.01,tanh,rmsprop,50,0.9980811403508772
2_nrml.csv,"[23, 23, 23]",0.1,relu,adam,10,0.9597875155312705
2_nrml.csv,"[23, 23, 23]",0.1,relu,adam,25,1.0
2_nrml.csv,"[23, 23, 23]",0.1,relu,adam,50,1.0
2_nrml.csv,"[23, 23, 23]",0.1,relu,sgd,10,0.33581474153504315
2_nrml.csv,"[23, 23, 23]",0.1,relu,sgd,25,0.5363759460451811
2_nrml.csv,"[23, 23, 23]",0.1,relu,sgd,50,0.7660508721629588
2_nrml.csv,"[23, 23, 23]",0.1,relu,rmsprop,10,0.6920858754343661
2_nrml.csv,"[23, 23, 23]",0.1,relu,rmsprop,25,0.7583592428329872
2_nrml.csv,"[23, 23, 23]",0.1,relu,rmsprop,50,0.912226698611191
2_nrml.csv,"[23, 23, 23]",0.1,tanh,adam,10,0.9559320261179473
2_nrml.csv,"[23, 23, 23]",0.1,tanh,adam,25,0.9952081472593773
2_nrml.csv,"[23, 23, 23]",0.1,tanh,adam,50,0.9912576105258374
2_nrml.csv,"[23, 23, 23]",0.1,tanh,sgd,10,0.6117190230261035
2_nrml.csv,"[23, 23, 23]",0.1,tanh,sgd,25,0.7560703839108134
2_nrml.csv,"[23, 23, 23]",0.1,tanh,sgd,50,0.9112816923465848
2_nrml.csv,"[23, 23, 23]",0.1,tanh,rmsprop,10,0.6625685259766223
2_nrml.csv,"[23, 23, 23]",0.1,tanh,rmsprop,25,0.7779357911562677
2_nrml.csv,"[23, 23, 23]",0.1,tanh,rmsprop,50,0.8017784468489131
2_nrml.csv,"[23, 23, 23, 23]",0.001,relu,adam,10,0.18045869100461043
2_nrml.csv,"[23, 23, 23, 23]",0.001,relu,adam,25,0.5928044144474113
2_nrml.csv,"[23, 23, 23, 23]",0.001,relu,adam,50,0.7914574845930152
2_nrml.csv,"[23, 23, 23, 23]",0.001,relu,sgd,10,0.16946153450140813
2_nrml.csv,"[23, 23, 23, 23]",0.001,relu,sgd,25,0.16594128045812923
2_nrml.csv,"[23, 23, 23, 23]",0.001,relu,sgd,50,0.1809595838225149
2_nrml.csv,"[23, 23, 23, 23]",0.001,relu,rmsprop,10,0.8071956773114218
2_nrml.csv,"[23, 23, 23, 23]",0.001,relu,rmsprop,25,0.9757881136369686
2_nrml.csv,"[23, 23, 23, 23]",0.001,relu,rmsprop,50,1.0
2_nrml.csv,"[23, 23, 23, 23]",0.001,tanh,adam,10,0.5433638560237044
2_nrml.csv,"[23, 23, 23, 23]",0.001,tanh,adam,25,0.7906026267967577
2_nrml.csv,"[23, 23, 23, 23]",0.001,tanh,adam,50,0.8574173312387474
2_nrml.csv,"[23, 23, 23, 23]",0.001,tanh,sgd,10,0.16777447607383977
2_nrml.csv,"[23, 23, 23, 23]",0.001,tanh,sgd,25,0.19864369488932604
2_nrml.csv,"[23, 23, 23, 23]",0.001,tanh,sgd,50,0.21738063810940197
2_nrml.csv,"[23, 23, 23, 23]",0.001,tanh,rmsprop,10,0.9196877721616488
2_nrml.csv,"[23, 23, 23, 23]",0.001,tanh,rmsprop,25,0.9736316934767011
2_nrml.csv,"[23, 23, 23, 23]",0.001,tanh,rmsprop,50,0.998088998088998
2_nrml.csv,"[23, 23, 23, 23]",0.01,relu,adam,10,0.8076205234780721
2_nrml.csv,"[23, 23, 23, 23]",0.01,relu,adam,25,0.9949407475838292
2_nrml.csv,"[23, 23, 23, 23]",0.01,relu,adam,50,1.0
2_nrml.csv,"[23, 23, 23, 23]",0.01,relu,sgd,10,0.17579825816899514
2_nrml.csv,"[23, 23, 23, 23]",0.01,relu,sgd,25,0.21049168760015374
2_nrml.csv,"[23, 23, 23, 23]",0.01,relu,sgd,50,0.21713951194116649
2_nrml.csv,"[23, 23, 23, 23]",0.01,relu,rmsprop,10,0.9139879756639608
2_nrml.csv,"[23, 23, 23, 23]",0.01,relu,rmsprop,25,0.9959896370829033
2_nrml.csv,"[23, 23, 23, 23]",0.01,relu,rmsprop,50,0.999042735042735
2_nrml.csv,"[23, 23, 23, 23]",0.01,tanh,adam,10,0.9240258894494182
2_nrml.csv,"[23, 23, 23, 23]",0.01,tanh,adam,25,0.9787981936516317
